tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitSteps
1674.00,gneE9_0,45.25,13.42,1187.00,272.00,1/1to0/1_0,5.10,0.00,tripinfo_915,487.00,915,0,431.15,1.00,455.13,DEFAULT_VEHTYPE,,369
1674.00,-gneE20_0,45.25,13.20,1488.00,774.00,-gneE8_0,5.10,0.00,tripinfo_714,186.00,714,0,190.68,1.00,171.12,DEFAULT_VEHTYPE,,154
1675.00,-gneE19_0,45.25,13.10,1465.00,718.00,-gneE5_0,5.10,0.00,tripinfo_747,210.00,747,0,190.68,1.00,195.62,DEFAULT_VEHTYPE,,174
1676.00,gneE12_0,45.25,12.72,1451.00,732.00,gneE23_0,5.10,0.00,tripinfo_719,225.00,719,0,391.22,1.00,195.96,DEFAULT_VEHTYPE,,152
1676.00,gneE7_0,45.25,13.75,1543.00,769.00,gneE23_0,5.10,0.00,tripinfo_774,133.00,774,0,190.68,1.00,118.35,DEFAULT_VEHTYPE,,86
1677.00,gneE8_0,45.25,13.50,574.00,124.00,-gneE11_0,5.10,0.00,tripinfo_450,1103.00,450,0,294.90,1.00,1080.43,DEFAULT_VEHTYPE,,1008
1677.00,gneE11_0,45.25,13.07,1188.00,688.00,-gneE11_0,5.10,0.00,tripinfo_500,489.00,500,0,277.25,1.00,467.64,DEFAULT_VEHTYPE,,405
1678.00,2/1to2/2_0,90.50,9.95,747.00,411.00,-gneE13_0,5.10,0.00,tripinfo_336,931.00,336,0,425.37,1.00,898.52,DEFAULT_VEHTYPE,,815
1678.00,0/1to0/2_0,90.50,8.64,558.00,0.00,gneE19_0,5.10,0.00,tripinfo_558,1120.00,558,0,329.38,1.00,1043.36,DEFAULT_VEHTYPE,,962
1679.00,2/2to1/2_0,90.50,4.96,407.00,2.00,-gneE11_0,5.10,0.00,tripinfo_405,1272.00,405,0,340.97,1.00,1179.09,DEFAULT_VEHTYPE,,1105
1679.00,gneE8_0,45.25,13.59,1109.00,229.00,-gneE12_0,5.10,0.00,tripinfo_880,570.00,880,0,290.40,1.00,548.03,DEFAULT_VEHTYPE,,493
1680.00,1/2to0/2_0,90.50,5.28,744.00,410.00,-gneE13_0,5.10,0.00,tripinfo_334,936.00,334,0,422.50,1.00,904.26,DEFAULT_VEHTYPE,,793
1680.00,2/1to2/0_0,90.50,13.28,1573.00,881.00,-gneE11_0,5.10,0.00,tripinfo_692,107.00,692,0,233.06,1.00,89.49,DEFAULT_VEHTYPE,,70
1680.00,gneE12_0,45.25,12.85,1568.00,595.00,gneE20_0,5.10,0.00,tripinfo_973,112.00,973,0,186.34,1.00,96.91,DEFAULT_VEHTYPE,,73
1680.00,gneE8_0,45.25,13.17,778.00,0.00,gneE20_0,5.10,0.00,tripinfo_778,902.00,778,0,190.40,1.00,887.80,DEFAULT_VEHTYPE,,841
1680.00,1/0to1/1_0,90.50,13.41,1486.00,955.00,-gneE13_0,5.10,0.00,tripinfo_531,194.00,531,0,235.93,1.00,175.85,DEFAULT_VEHTYPE,,149
1681.00,gneE7_0,45.25,13.12,1464.00,506.00,-gneE14_0,5.10,0.00,tripinfo_958,217.00,958,0,294.90,1.00,195.13,DEFAULT_VEHTYPE,,144
1683.00,gneE12_0,45.25,13.05,1640.00,814.00,-gneE8_0,5.10,0.00,tripinfo_826,43.00,826,0,290.56,1.00,20.80,DEFAULT_VEHTYPE,,9
1684.00,0/2to0/1_0,90.50,6.70,1639.00,771.00,-gneE5_0,5.10,0.00,tripinfo_868,45.00,868,0,135.65,1.00,35.07,DEFAULT_VEHTYPE,,21
1684.00,gneE8_0,45.25,13.15,729.00,252.00,-gneE11_0,5.10,0.00,tripinfo_477,955.00,477,0,294.90,1.00,932.79,DEFAULT_VEHTYPE,,856
1685.00,2/1to2/2_0,90.50,12.64,480.00,14.00,-gneE7_0,5.10,0.00,tripinfo_466,1205.00,466,0,431.71,1.00,1172.61,DEFAULT_VEHTYPE,,1110
1685.00,gneE9_0,45.25,13.54,1188.00,264.00,-gneE12_0,5.10,0.00,tripinfo_924,497.00,924,0,285.90,1.00,475.86,DEFAULT_VEHTYPE,,426
1687.00,2/1to2/2_0,90.50,12.72,1124.00,478.00,gneE19_0,5.10,0.00,tripinfo_646,563.00,646,0,331.71,1.00,537.86,DEFAULT_VEHTYPE,,511
1687.00,gneE8_0,45.25,13.71,1268.00,282.00,-gneE12_0,5.10,0.00,tripinfo_986,419.00,986,0,290.40,1.00,397.78,DEFAULT_VEHTYPE,,344
1688.00,gneE7_0,45.25,12.71,619.00,1.00,-gneE8_0,5.10,0.00,tripinfo_618,1069.00,618,0,285.90,1.00,939.04,DEFAULT_VEHTYPE,,897
1690.00,gneE11_0,45.25,13.20,1561.00,715.00,gneE23_0,5.10,0.00,tripinfo_846,129.00,846,0,386.72,1.00,100.70,DEFAULT_VEHTYPE,,77
1691.00,gneE9_0,45.25,13.40,1630.00,822.00,-gneE5_0,5.10,0.00,tripinfo_808,61.00,808,0,294.90,1.00,39.40,DEFAULT_VEHTYPE,,25
1692.00,gneE8_0,45.25,12.64,1457.00,722.00,-gneE5_0,5.10,0.00,tripinfo_735,235.00,735,0,290.56,1.00,212.88,DEFAULT_VEHTYPE,,189
1692.00,gneE12_0,45.25,13.13,1564.00,705.00,gneE23_0,5.10,0.00,tripinfo_859,128.00,859,0,391.22,1.00,99.55,DEFAULT_VEHTYPE,,74
1694.00,gneE8_0,45.25,13.22,1558.00,928.00,-gneE11_0,5.10,0.00,tripinfo_630,136.00,630,0,294.90,1.00,113.77,DEFAULT_VEHTYPE,,77
1694.00,gneE11_0,45.25,13.07,1567.00,704.00,gneE23_0,5.10,0.00,tripinfo_863,127.00,863,0,386.72,1.00,98.44,DEFAULT_VEHTYPE,,72
1694.00,gneE7_0,45.25,13.07,590.00,0.00,gneE19_0,5.10,0.00,tripinfo_590,1104.00,590,0,185.90,1.00,1090.03,DEFAULT_VEHTYPE,,1054
1695.00,gneE9_0,45.25,12.98,1576.00,882.00,-gneE11_0,5.10,0.00,tripinfo_694,119.00,694,0,290.40,1.00,97.34,DEFAULT_VEHTYPE,,69
1696.00,gneE7_0,45.25,13.06,819.00,181.00,gneE19_0,5.10,0.00,tripinfo_638,877.00,638,0,185.90,1.00,862.91,DEFAULT_VEHTYPE,,828
1697.00,2/2to1/2_0,90.50,8.83,1628.00,879.00,-gneE8_0,5.10,0.00,tripinfo_749,69.00,749,0,135.65,1.00,58.75,DEFAULT_VEHTYPE,,45
1699.00,gneE9_0,45.25,13.44,1456.00,736.00,gneE23_0,5.10,0.00,tripinfo_720,243.00,720,0,386.18,1.00,214.63,DEFAULT_VEHTYPE,,163
1699.00,gneE7_0,45.25,13.30,507.00,1.00,-gneE9_0,5.10,0.00,tripinfo_506,1192.00,506,0,290.40,1.00,1145.71,DEFAULT_VEHTYPE,,1097
1702.00,gneE9_0,45.25,12.76,1457.00,535.00,-gneE14_0,5.10,0.00,tripinfo_922,245.00,922,0,490.40,1.00,208.91,DEFAULT_VEHTYPE,,152
1702.00,-gneE23_0,45.25,12.89,1476.00,482.00,-gneE14_0,5.10,0.00,tripinfo_994,226.00,994,0,190.68,1.00,211.37,DEFAULT_VEHTYPE,,172
1704.00,-gneE23_0,45.25,13.78,1460.00,731.00,gneE23_0,5.10,0.00,tripinfo_729,244.00,729,0,279.37,1.00,222.84,DEFAULT_VEHTYPE,,168
1704.00,gneE7_0,45.25,13.26,775.00,0.00,gneE20_0,5.10,0.00,tripinfo_775,929.00,775,0,390.40,1.00,900.52,DEFAULT_VEHTYPE,,858
1707.00,gneE8_0,45.25,13.54,1183.00,470.00,-gneE8_0,5.10,0.00,tripinfo_713,524.00,713,0,278.97,1.00,502.68,DEFAULT_VEHTYPE,,475
1716.00,-gneE19_0,45.25,12.65,1559.00,602.00,gneE20_0,5.10,0.00,tripinfo_957,157.00,957,0,290.40,1.00,135.98,DEFAULT_VEHTYPE,,112
1717.00,-gneE20_0,45.25,13.38,1460.00,519.00,-gneE14_0,5.10,0.00,tripinfo_941,257.00,941,0,390.40,1.00,228.06,DEFAULT_VEHTYPE,,183
1719.00,-gneE20_0,45.25,13.30,1101.00,690.00,-gneE13_0,5.10,0.00,tripinfo_411,618.00,411,0,384.34,1.00,588.98,DEFAULT_VEHTYPE,,497
1720.00,gneE8_0,45.25,13.18,570.00,41.00,-gneE9_0,5.10,0.00,tripinfo_529,1150.00,529,0,90.40,1.00,1142.30,DEFAULT_VEHTYPE,,1109
1722.00,gneE8_0,45.25,13.71,875.00,332.00,-gneE9_0,5.10,0.00,tripinfo_543,847.00,543,0,90.40,1.00,839.91,DEFAULT_VEHTYPE,,810
1722.00,gneE7_0,45.25,13.50,1654.00,724.00,-gneE5_0,5.10,0.00,tripinfo_930,68.00,930,0,95.72,1.00,60.69,DEFAULT_VEHTYPE,,52
1724.00,-gneE20_0,45.25,13.70,1460.00,723.00,-gneE5_0,5.10,0.00,tripinfo_737,264.00,737,0,386.18,1.00,235.40,DEFAULT_VEHTYPE,,206
1726.00,2/1to2/2_0,90.50,13.48,1628.00,758.00,gneE23_0,5.10,0.00,tripinfo_870,98.00,870,0,335.93,1.00,73.10,DEFAULT_VEHTYPE,,46
1726.00,-gneE20_0,45.25,13.48,1462.00,724.00,-gneE5_0,5.10,0.00,tripinfo_738,264.00,738,0,386.18,1.00,235.14,DEFAULT_VEHTYPE,,202
1728.00,-gneE20_0,45.25,12.99,1467.00,508.00,-gneE14_0,5.10,0.00,tripinfo_959,261.00,959,0,390.40,1.00,231.89,DEFAULT_VEHTYPE,,191
1729.00,-gneE20_0,45.25,13.27,1473.00,485.00,-gneE14_0,5.10,0.00,tripinfo_988,256.00,988,0,390.40,1.00,227.60,DEFAULT_VEHTYPE,,183
1732.00,gneE8_0,45.25,12.96,1571.00,1008.00,-gneE9_0,5.10,0.00,tripinfo_563,161.00,563,0,90.40,1.00,153.54,DEFAULT_VEHTYPE,,136
1733.00,gneE9_0,45.25,13.50,1722.00,744.00,-gneE8_0,5.10,0.00,tripinfo_978,11.00,978,0,95.72,1.00,3.56,DEFAULT_VEHTYPE,,0
1742.00,gneE5_0,45.25,12.92,1660.00,1060.00,-gneE7_0,5.10,0.00,tripinfo_600,82.00,600,0,90.40,1.00,74.63,DEFAULT_VEHTYPE,,60
1758.00,2/2to2/1_0,90.50,4.88,1210.00,655.00,-gneE9_0,5.10,0.00,tripinfo_555,548.00,555,0,134.09,1.00,537.63,DEFAULT_VEHTYPE,,508
1761.00,gneE13_0,45.25,13.16,539.00,0.00,2/1to2/2_0,5.10,0.00,tripinfo_539,1222.00,539,0,537.29,1.00,1077.80,DEFAULT_VEHTYPE,,995
1761.00,gneE5_0,45.25,13.38,966.00,0.00,2/1to2/2_0,5.10,0.00,tripinfo_966,795.00,966,0,340.97,1.00,769.74,DEFAULT_VEHTYPE,,701
1761.00,gneE11_0,45.25,12.82,1634.00,924.00,gneE19_0,5.10,0.00,tripinfo_710,127.00,710,0,386.18,1.00,98.75,DEFAULT_VEHTYPE,,80
1762.00,-gneE19_0,45.25,13.39,1651.00,726.00,-gneE5_0,5.10,0.00,tripinfo_925,111.00,925,0,190.68,1.00,96.00,DEFAULT_VEHTYPE,,81
1762.00,gneE8_0,45.25,12.85,1631.00,933.00,gneE19_0,5.10,0.00,tripinfo_698,131.00,698,0,186.34,1.00,116.03,DEFAULT_VEHTYPE,,99
1763.00,2/0to1/0_0,90.50,8.64,1084.00,97.00,0/2to0/1_0,5.10,0.00,tripinfo_987,679.00,987,0,479.41,1.00,643.60,DEFAULT_VEHTYPE,,549
1763.00,gneE13_0,45.25,13.57,1539.00,757.00,-gneE5_0,5.10,0.00,tripinfo_782,224.00,782,0,285.90,1.00,202.96,DEFAULT_VEHTYPE,,176
1763.00,gneE9_0,45.25,13.29,1733.00,885.00,gneE19_0,5.10,0.00,tripinfo_848,30.00,848,0,190.68,1.00,15.41,DEFAULT_VEHTYPE,,7
1764.00,gneE12_0,45.25,13.52,1637.00,919.00,gneE19_0,5.10,0.00,tripinfo_718,127.00,718,0,390.68,1.00,97.52,DEFAULT_VEHTYPE,,78
1764.00,gneE7_0,45.25,13.39,1555.00,760.00,gneE23_0,5.10,0.00,tripinfo_795,209.00,795,0,190.68,1.00,194.28,DEFAULT_VEHTYPE,,159
1765.00,gneE12_0,45.25,12.80,1724.00,923.00,gneE19_0,5.10,0.00,tripinfo_801,41.00,801,0,390.68,1.00,12.39,DEFAULT_VEHTYPE,,1
1765.00,-gneE22_0,45.25,13.63,1637.00,1018.00,-gneE13_0,5.10,0.00,tripinfo_619,128.00,619,0,190.40,1.00,113.53,DEFAULT_VEHTYPE,,96
1766.00,gneE5_0,45.25,12.65,1558.00,727.00,gneE23_0,5.10,0.00,tripinfo_831,208.00,831,0,186.34,1.00,193.69,DEFAULT_VEHTYPE,,156
1767.00,gneE13_0,45.25,13.60,1633.00,824.00,-gneE5_0,5.10,0.00,tripinfo_809,134.00,809,0,285.90,1.00,112.69,DEFAULT_VEHTYPE,,83
1768.00,-gneE19_0,45.25,13.66,1731.00,1116.00,-gneE7_0,5.10,0.00,tripinfo_615,37.00,615,0,184.62,1.00,22.55,DEFAULT_VEHTYPE,,9
1769.00,1/2to1/1_0,90.50,12.95,1660.00,678.00,-gneE5_0,5.10,0.00,tripinfo_982,109.00,982,0,235.65,1.00,91.49,DEFAULT_VEHTYPE,,76
1769.00,gneE7_0,45.25,13.65,1635.00,762.00,gneE23_0,5.10,0.00,tripinfo_873,134.00,873,0,190.68,1.00,119.12,DEFAULT_VEHTYPE,,90
1769.00,gneE14_0,45.25,12.90,1642.00,761.00,-gneE5_0,5.10,0.00,tripinfo_881,127.00,881,0,290.40,1.00,105.52,DEFAULT_VEHTYPE,,74
1769.00,gneE12_0,45.25,12.98,1628.00,1053.00,-gneE13_0,5.10,0.00,tripinfo_575,141.00,575,0,294.90,1.00,119.71,DEFAULT_VEHTYPE,,102
1771.00,gneE7_0,45.25,12.62,568.00,142.00,-gneE11_0,5.10,0.00,tripinfo_426,1203.00,426,0,484.34,1.00,1166.19,DEFAULT_VEHTYPE,,1021
1771.00,gneE12_0,45.25,13.84,1631.00,1053.00,-gneE13_0,5.10,0.00,tripinfo_578,140.00,578,0,294.90,1.00,118.42,DEFAULT_VEHTYPE,,100
1772.00,gneE7_0,45.25,13.33,1097.00,141.00,gneE22_0,5.10,0.00,tripinfo_956,675.00,956,0,386.18,1.00,646.39,DEFAULT_VEHTYPE,,547
1772.00,-gneE22_0,45.25,13.18,1627.00,823.00,-gneE5_0,5.10,0.00,tripinfo_804,145.00,804,0,386.72,1.00,116.90,DEFAULT_VEHTYPE,,92
1773.00,gneE13_0,45.25,12.64,505.00,0.00,-gneE8_0,5.10,0.00,tripinfo_505,1268.00,505,0,486.72,1.00,1231.53,DEFAULT_VEHTYPE,,1128
1773.00,gneE9_0,45.25,13.56,1657.00,690.00,-gneE5_0,5.10,0.00,tripinfo_967,116.00,967,0,294.90,1.00,93.95,DEFAULT_VEHTYPE,,77
1773.00,gneE11_0,45.25,13.86,1561.00,930.00,-gneE11_0,5.10,0.00,tripinfo_631,212.00,631,0,277.25,1.00,190.88,DEFAULT_VEHTYPE,,148
1774.00,gneE7_0,45.25,13.40,571.00,130.00,-gneE11_0,5.10,0.00,tripinfo_441,1203.00,441,0,484.34,1.00,1166.77,DEFAULT_VEHTYPE,,1031
1774.00,gneE13_0,45.25,13.54,580.00,0.00,2/2to1/2_0,5.10,0.00,tripinfo_580,1194.00,580,0,436.47,1.00,1162.00,DEFAULT_VEHTYPE,,1059
1775.00,gneE12_0,45.25,13.05,1718.00,1073.00,-gneE13_0,5.10,0.00,tripinfo_645,57.00,645,0,294.90,1.00,35.74,DEFAULT_VEHTYPE,,24
1776.00,2/1to2/0_0,90.50,6.26,1725.00,744.00,-gneE8_0,5.10,0.00,tripinfo_981,51.00,981,0,240.15,1.00,33.36,DEFAULT_VEHTYPE,,19
1776.00,gneE13_0,45.25,12.71,667.00,0.00,2/1to2/2_0,5.10,0.00,tripinfo_667,1109.00,667,0,537.29,1.00,1069.90,DEFAULT_VEHTYPE,,944
1776.00,-gneE23_0,45.25,13.48,1527.00,709.00,2/2to1/2_0,5.10,0.00,tripinfo_818,249.00,818,0,336.47,1.00,223.66,DEFAULT_VEHTYPE,,180
1778.00,gneE7_0,45.25,13.10,1091.00,335.00,-gneE12_0,5.10,0.00,tripinfo_756,687.00,756,0,490.40,1.00,651.03,DEFAULT_VEHTYPE,,536
1779.00,gneE13_0,45.25,12.70,1556.00,622.00,gneE20_0,5.10,0.00,tripinfo_934,223.00,934,0,386.18,1.00,193.99,DEFAULT_VEHTYPE,,161
1779.00,gneE11_0,45.25,13.34,1655.00,705.00,-gneE8_0,5.10,0.00,tripinfo_950,124.00,950,0,294.90,1.00,102.48,DEFAULT_VEHTYPE,,79
1780.00,gneE9_0,45.25,12.62,1552.00,760.00,gneE23_0,5.10,0.00,tripinfo_792,228.00,792,0,386.18,1.00,199.04,DEFAULT_VEHTYPE,,165
1783.00,gneE14_0,45.25,13.17,1562.00,597.00,gneE20_0,5.10,0.00,tripinfo_965,221.00,965,0,390.68,1.00,191.44,DEFAULT_VEHTYPE,,157
1783.00,-gneE23_0,45.25,13.30,1540.00,1024.00,-gneE7_0,5.10,0.00,tripinfo_516,243.00,516,0,190.40,1.00,228.91,DEFAULT_VEHTYPE,,197
1784.00,gneE14_0,45.25,12.75,1524.00,713.00,2/2to1/2_0,5.10,0.00,tripinfo_811,260.00,811,0,440.97,1.00,227.94,DEFAULT_VEHTYPE,,170
1787.00,gneE14_0,45.25,13.41,1181.00,277.00,-gneE12_0,5.10,0.00,tripinfo_904,606.00,904,0,290.56,1.00,583.48,DEFAULT_VEHTYPE,,508
1789.00,2/0to2/1_0,90.50,12.86,1361.00,870.00,-gneE7_0,5.10,0.00,tripinfo_491,428.00,491,0,541.79,1.00,388.64,DEFAULT_VEHTYPE,,334
1790.00,1/2to2/2_0,90.50,13.69,1642.00,751.00,gneE23_0,5.10,0.00,tripinfo_891,148.00,891,0,331.43,1.00,123.48,DEFAULT_VEHTYPE,,103
1791.00,gneE13_0,45.25,13.49,932.00,440.00,-gneE11_0,5.10,0.00,tripinfo_492,859.00,492,0,288.84,1.00,837.04,DEFAULT_VEHTYPE,,736
1792.00,-gneE19_0,45.25,13.01,1651.00,709.00,gneE23_0,5.10,0.00,tripinfo_942,141.00,942,0,281.96,1.00,119.66,DEFAULT_VEHTYPE,,94
1795.00,-gneE23_0,45.25,13.57,1100.00,273.00,-gneE12_0,5.10,0.00,tripinfo_827,695.00,827,0,386.18,1.00,665.87,DEFAULT_VEHTYPE,,579
1797.00,gneE8_0,45.25,12.75,1648.00,732.00,gneE23_0,5.10,0.00,tripinfo_916,149.00,916,0,381.84,1.00,119.81,DEFAULT_VEHTYPE,,96
1806.00,gneE5_0,45.25,13.83,1741.00,1072.00,-gneE7_0,5.10,0.00,tripinfo_669,65.00,669,0,90.40,1.00,58.11,DEFAULT_VEHTYPE,,51
1807.00,-gneE20_0,45.25,12.86,1636.00,802.00,-gneE5_0,5.10,0.00,tripinfo_834,171.00,834,0,386.18,1.00,141.86,DEFAULT_VEHTYPE,,110
1808.00,gneE5_0,45.25,13.68,1744.00,1071.00,-gneE7_0,5.10,0.00,tripinfo_673,64.00,673,0,90.40,1.00,57.09,DEFAULT_VEHTYPE,,49
1808.00,-gneE20_0,45.25,12.71,1654.00,679.00,gneE23_0,5.10,0.00,tripinfo_975,154.00,975,0,294.90,1.00,132.56,DEFAULT_VEHTYPE,,107
1810.00,-gneE20_0,45.25,12.90,1645.00,762.00,-gneE5_0,5.10,0.00,tripinfo_883,165.00,883,0,386.18,1.00,136.60,DEFAULT_VEHTYPE,,111
1815.00,1/2to2/2_0,90.50,13.25,1742.00,841.00,gneE19_0,5.10,0.00,tripinfo_901,73.00,901,0,135.93,1.00,61.91,DEFAULT_VEHTYPE,,50
1824.00,-gneE22_0,45.25,13.30,1739.00,874.00,gneE19_0,5.10,0.00,tripinfo_865,85.00,865,0,294.90,1.00,63.00,DEFAULT_VEHTYPE,,52
1830.00,-gneE20_0,45.25,12.86,1745.00,828.00,gneE19_0,5.10,0.00,tripinfo_917,85.00,917,0,290.68,1.00,63.59,DEFAULT_VEHTYPE,,50
1831.00,-gneE22_0,45.25,12.72,1751.00,774.00,gneE19_0,5.10,0.00,tripinfo_977,80.00,977,0,294.90,1.00,58.56,DEFAULT_VEHTYPE,,50
1851.00,gneE13_0,45.25,13.13,1543.00,1006.00,-gneE7_0,5.10,0.00,tripinfo_537,308.00,537,0,290.40,1.00,286.53,DEFAULT_VEHTYPE,,248
1851.00,-gneE22_0,45.25,12.98,1648.00,752.00,-gneE5_0,5.10,0.00,tripinfo_896,203.00,896,0,386.72,1.00,174.71,DEFAULT_VEHTYPE,,150
1851.00,gneE9_0,45.25,13.72,1808.00,829.00,gneE19_0,5.10,0.00,tripinfo_979,43.00,979,0,190.68,1.00,28.86,DEFAULT_VEHTYPE,,18
1852.00,0/1to0/0_0,90.50,9.04,1094.00,307.00,-gneE12_0,5.10,0.00,tripinfo_787,758.00,787,0,428.56,1.00,726.31,DEFAULT_VEHTYPE,,630
1853.00,2/0to1/0_0,90.50,8.79,1627.00,887.00,-gneE11_0,5.10,0.00,tripinfo_740,226.00,740,0,134.09,1.00,215.42,DEFAULT_VEHTYPE,,186
1853.00,0/2to0/1_0,90.50,7.57,655.00,1.00,-gneE8_0,5.10,0.00,tripinfo_654,1198.00,654,0,336.47,1.00,1173.27,DEFAULT_VEHTYPE,,1115
1853.00,-gneE19_0,45.25,13.15,1480.00,965.00,-gneE13_0,5.10,0.00,tripinfo_515,373.00,515,0,380.12,1.00,344.20,DEFAULT_VEHTYPE,,296
1853.00,gneE8_0,45.25,13.02,1811.00,818.00,gneE19_0,5.10,0.00,tripinfo_993,42.00,993,0,186.34,1.00,27.71,DEFAULT_VEHTYPE,,16
1855.00,0/1to1/1_0,90.50,13.31,577.00,117.00,-gneE11_0,5.10,0.00,tripinfo_460,1278.00,460,0,425.09,1.00,1245.40,DEFAULT_VEHTYPE,,1118
1855.00,gneE13_0,45.25,13.02,1629.00,1057.00,-gneE7_0,5.10,0.00,tripinfo_572,226.00,572,0,290.40,1.00,204.31,DEFAULT_VEHTYPE,,167
1855.00,-gneE23_0,45.25,13.19,1639.00,753.00,gneE23_0,5.10,0.00,tripinfo_886,216.00,886,0,279.37,1.00,194.40,DEFAULT_VEHTYPE,,152
1859.00,2/0to1/0_0,90.50,12.63,1645.00,752.00,gneE23_0,5.10,0.00,tripinfo_893,214.00,893,0,429.66,1.00,182.46,DEFAULT_VEHTYPE,,157
1859.00,-gneE23_0,45.25,12.85,1552.00,986.00,-gneE13_0,5.10,0.00,tripinfo_566,307.00,566,0,184.62,1.00,292.08,DEFAULT_VEHTYPE,,252
1859.00,gneE8_0,45.25,13.33,1643.00,819.00,-gneE11_0,5.10,0.00,tripinfo_824,216.00,824,0,294.90,1.00,194.21,DEFAULT_VEHTYPE,,177
1861.00,-gneE23_0,45.25,12.92,877.00,184.00,-gneE8_0,5.10,0.00,tripinfo_693,984.00,693,0,386.72,1.00,955.01,DEFAULT_VEHTYPE,,896
1861.00,gneE8_0,45.25,12.88,1645.00,810.00,-gneE11_0,5.10,0.00,tripinfo_835,216.00,835,0,294.90,1.00,194.30,DEFAULT_VEHTYPE,,171
1861.00,-gneE22_0,45.25,13.32,1546.00,987.00,-gneE7_0,5.10,0.00,tripinfo_559,315.00,559,0,391.22,1.00,285.77,DEFAULT_VEHTYPE,,244
1861.00,gneE12_0,45.25,12.93,1450.00,957.00,-gneE7_0,5.10,0.00,tripinfo_493,411.00,493,0,495.72,1.00,375.00,DEFAULT_VEHTYPE,,332
1863.00,1/2to0/2_0,90.50,7.52,1640.00,918.00,gneE19_0,5.10,0.00,tripinfo_722,223.00,722,0,135.65,1.00,212.87,DEFAULT_VEHTYPE,,183
1863.00,gneE9_0,45.25,13.55,1649.00,806.00,-gneE11_0,5.10,0.00,tripinfo_843,214.00,843,0,290.40,1.00,192.22,DEFAULT_VEHTYPE,,170
1864.00,gneE13_0,45.25,12.66,649.00,0.00,-gneE8_0,5.10,0.00,tripinfo_649,1215.00,649,0,486.72,1.00,1179.11,DEFAULT_VEHTYPE,,1124
1865.00,gneE8_0,45.25,12.70,1808.00,946.00,-gneE11_0,5.10,0.00,tripinfo_862,57.00,862,0,294.90,1.00,35.14,DEFAULT_VEHTYPE,,23
1865.00,-gneE23_0,45.25,12.76,1113.00,231.00,-gneE12_0,5.10,0.00,tripinfo_882,752.00,882,0,386.18,1.00,723.40,DEFAULT_VEHTYPE,,621
1866.00,gneE13_0,45.25,13.80,1634.00,1043.00,-gneE13_0,5.10,0.00,tripinfo_591,232.00,591,0,277.25,1.00,210.54,DEFAULT_VEHTYPE,,176
1869.00,gneE9_0,45.25,13.84,1458.00,971.00,-gneE13_0,5.10,0.00,tripinfo_487,411.00,487,0,484.34,1.00,374.93,DEFAULT_VEHTYPE,,318
1869.00,gneE5_0,45.25,13.14,1640.00,999.00,-gneE13_0,5.10,0.00,tripinfo_641,229.00,641,0,284.50,1.00,207.27,DEFAULT_VEHTYPE,,168
1869.00,gneE7_0,45.25,13.33,1718.00,974.00,gneE19_0,5.10,0.00,tripinfo_744,151.00,744,0,185.90,1.00,137.19,DEFAULT_VEHTYPE,,111
1870.00,gneE14_0,45.25,12.96,1539.00,945.00,-gneE11_0,5.10,0.00,tripinfo_594,331.00,594,0,284.50,1.00,309.41,DEFAULT_VEHTYPE,,242
1871.00,gneE9_0,45.25,13.88,567.00,45.00,-gneE9_0,5.10,0.00,tripinfo_522,1304.00,522,0,287.81,1.00,1282.10,DEFAULT_VEHTYPE,,1230
1874.00,gneE11_0,45.25,13.33,1657.00,677.00,gneE23_0,5.10,0.00,tripinfo_980,217.00,980,0,386.72,1.00,188.15,DEFAULT_VEHTYPE,,162
1875.00,gneE11_0,45.25,12.78,1724.00,727.00,gneE23_0,5.10,0.00,tripinfo_997,151.00,997,0,386.72,1.00,123.03,DEFAULT_VEHTYPE,,107
1875.00,-gneE23_0,45.25,13.31,1753.00,1030.00,-gneE7_0,5.10,0.00,tripinfo_723,122.00,723,0,190.40,1.00,108.07,DEFAULT_VEHTYPE,,81
1875.00,gneE7_0,45.25,13.15,1185.00,273.00,-gneE12_0,5.10,0.00,tripinfo_912,690.00,912,0,490.40,1.00,654.07,DEFAULT_VEHTYPE,,553
1877.00,0/0to0/1_0,90.50,10.23,1275.00,737.00,-gneE11_0,5.10,0.00,tripinfo_538,602.00,538,0,329.59,1.00,577.26,DEFAULT_VEHTYPE,,496
1877.00,gneE11_0,45.25,13.63,1735.00,1109.00,-gneE7_0,5.10,0.00,tripinfo_626,142.00,626,0,491.22,1.00,106.37,DEFAULT_VEHTYPE,,86
1879.00,0/0to0/1_0,90.50,9.76,1551.00,946.00,-gneE11_0,5.10,0.00,tripinfo_605,328.00,605,0,329.59,1.00,303.51,DEFAULT_VEHTYPE,,239
1880.00,0/0to1/0_0,90.50,13.66,1564.00,931.00,-gneE11_0,5.10,0.00,tripinfo_633,316.00,633,0,329.41,1.00,290.96,DEFAULT_VEHTYPE,,246
1882.00,gneE7_0,45.25,12.89,1747.00,1046.00,-gneE7_0,5.10,0.00,tripinfo_701,135.00,701,0,287.81,1.00,113.53,DEFAULT_VEHTYPE,,87
